 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,MinThr,MaxThr
75,Mar27bS1C2R2_LHr_200x_y-1.roi:Mar27bS1C2R2_LHr_200x_y-1,0,0.00000000,0.00000000,0,0,0,570.16662598,269.50000000,570.16662598,269.50000000,0,570,270,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,570.16662598,269.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
76,Mar27bS1C2R2_LHr_200x_y-1.roi:Mar27bS1C2R2_LHr_200x_y-1,0,0.00000000,0.00000000,0,0,0,672.83337402,364.16665649,672.83337402,364.16665649,0,673,364,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,672.83337402,364.16665649,0.00000000,0,0.00000000,0.00000000,NaN,0,255
77,Mar27bS1C2R2_LHr_200x_y-1.roi:Mar27bS1C2R2_LHr_200x_y-1,0,0.00000000,0.00000000,0,0,0,923.50000000,999.50000000,923.50000000,999.50000000,0,924,1000,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,923.50000000,999.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
78,Mar27bS1C2R2_LHr_200x_y-1.roi,1580193,0.00000000,0.00000000,0,0,0,781.50000000,505.50000000,781.50000000,505.50000000,5148,0,0,1563,1011,1763.65663808,1140.79133787,0,0.74927790,1861.47522143,0,0,NaN,NaN,0,0,0.00000000,0.00000000,147.10387770,1011,1.54599407,0.64683301,1.00000000,0,255
79,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,622.00000000,520.00000000,622.00000000,520.00000000,0,622,520,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,622.00000000,520.00000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
80,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,709.50000000,123.50000000,709.50000000,123.50000000,0,710,124,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,709.50000000,123.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
81,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,639.50000000,99.50000000,639.50000000,99.50000000,0,640,100,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,639.50000000,99.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
82,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,667.50000000,17.50000000,667.50000000,17.50000000,0,668,18,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,667.50000000,17.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
83,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,945.50000000,1.50000000,945.50000000,1.50000000,0,946,2,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,945.50000000,1.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
84,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1255.50000000,53.50000000,1255.50000000,53.50000000,0,1256,54,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1255.50000000,53.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
85,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1497.50000000,45.50000000,1497.50000000,45.50000000,0,1498,46,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1497.50000000,45.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
86,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1569.50000000,149.50000000,1569.50000000,149.50000000,0,1570,150,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1569.50000000,149.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
87,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1493.50000000,193.50000000,1493.50000000,193.50000000,0,1494,194,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1493.50000000,193.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
88,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1521.50000000,223.50000000,1521.50000000,223.50000000,0,1522,224,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1521.50000000,223.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
89,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1475.50000000,355.50000000,1475.50000000,355.50000000,0,1476,356,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1475.50000000,355.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
90,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1481.50000000,301.50000000,1481.50000000,301.50000000,0,1482,302,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1481.50000000,301.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
91,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1447.50000000,333.50000000,1447.50000000,333.50000000,0,1448,334,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1447.50000000,333.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
92,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1377.50000000,243.50000000,1377.50000000,243.50000000,0,1378,244,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1377.50000000,243.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
93,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1361.50000000,309.50000000,1361.50000000,309.50000000,0,1362,310,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1361.50000000,309.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
94,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1243.50000000,281.50000000,1243.50000000,281.50000000,0,1244,282,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1243.50000000,281.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
95,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,857.50000000,205.50000000,857.50000000,205.50000000,0,858,206,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,857.50000000,205.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
96,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,891.50000000,213.50000000,891.50000000,213.50000000,0,892,214,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,891.50000000,213.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
97,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,925.50000000,405.50000000,925.50000000,405.50000000,0,926,406,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,925.50000000,405.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
98,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,899.50000000,431.50000000,899.50000000,431.50000000,0,900,432,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,899.50000000,431.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
99,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,701.50000000,477.50000000,701.50000000,477.50000000,0,702,478,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,701.50000000,477.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
100,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,801.50000000,529.50000000,801.50000000,529.50000000,0,802,530,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,801.50000000,529.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
101,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,811.50000000,581.50000000,811.50000000,581.50000000,0,812,582,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,811.50000000,581.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
102,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,801.50000000,637.50000000,801.50000000,637.50000000,0,802,638,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,801.50000000,637.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
103,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,825.50000000,749.50000000,825.50000000,749.50000000,0,826,750,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,825.50000000,749.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
104,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,805.50000000,863.50000000,805.50000000,863.50000000,0,806,864,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,805.50000000,863.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
105,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,879.50000000,1093.50000000,879.50000000,1093.50000000,0,880,1094,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,879.50000000,1093.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
106,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1019.50000000,949.50000000,1019.50000000,949.50000000,0,1020,950,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1019.50000000,949.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
107,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1251.50000000,957.50000000,1251.50000000,957.50000000,0,1252,958,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1251.50000000,957.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
108,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1417.50000000,871.50000000,1417.50000000,871.50000000,0,1418,872,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1417.50000000,871.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
109,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1449.50000000,815.50000000,1449.50000000,815.50000000,0,1450,816,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1449.50000000,815.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
110,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1299.50000000,645.50000000,1299.50000000,645.50000000,0,1300,646,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1299.50000000,645.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
111,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1281.50000000,687.50000000,1281.50000000,687.50000000,0,1282,688,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1281.50000000,687.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
112,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1239.50000000,791.50000000,1239.50000000,791.50000000,0,1240,792,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1239.50000000,791.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
113,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1107.50000000,683.50000000,1107.50000000,683.50000000,0,1108,684,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1107.50000000,683.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
114,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1041.50000000,741.50000000,1041.50000000,741.50000000,0,1042,742,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1041.50000000,741.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
115,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,977.50000000,597.50000000,977.50000000,597.50000000,0,978,598,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,977.50000000,597.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
116,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1095.50000000,435.50000000,1095.50000000,435.50000000,0,1096,436,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1095.50000000,435.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
117,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1017.50000000,485.50000000,1017.50000000,485.50000000,0,1018,486,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1017.50000000,485.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
118,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1233.50000000,545.50000000,1233.50000000,545.50000000,0,1234,546,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1233.50000000,545.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
119,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1163.50000000,537.50000000,1163.50000000,537.50000000,0,1164,538,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1163.50000000,537.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
120,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1127.50000000,615.50000000,1127.50000000,615.50000000,0,1128,616,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1127.50000000,615.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
121,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1221.50000000,421.50000000,1221.50000000,421.50000000,0,1222,422,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1221.50000000,421.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
122,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1033.50000000,341.50000000,1033.50000000,341.50000000,0,1034,342,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1033.50000000,341.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
123,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,951.50000000,309.50000000,951.50000000,309.50000000,0,952,310,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,951.50000000,309.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
124,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1113.50000000,205.50000000,1113.50000000,205.50000000,0,1114,206,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1113.50000000,205.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
125,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,949.50000000,199.50000000,949.50000000,199.50000000,0,950,200,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,949.50000000,199.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
126,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,951.50000000,261.50000000,951.50000000,261.50000000,0,952,262,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,951.50000000,261.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
127,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,857.50000000,375.50000000,857.50000000,375.50000000,0,858,376,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,857.50000000,375.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
128,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,841.50000000,127.50000000,841.50000000,127.50000000,0,842,128,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,841.50000000,127.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
129,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,635.50000000,291.50000000,635.50000000,291.50000000,0,636,292,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,635.50000000,291.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
130,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,741.50000000,195.50000000,741.50000000,195.50000000,0,742,196,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,741.50000000,195.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
131,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1437.50000000,477.50000000,1437.50000000,477.50000000,0,1438,478,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1437.50000000,477.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
132,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1349.50000000,527.50000000,1349.50000000,527.50000000,0,1350,528,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1349.50000000,527.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
133,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1355.50000000,573.50000000,1355.50000000,573.50000000,0,1356,574,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1355.50000000,573.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
134,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1331.50000000,605.50000000,1331.50000000,605.50000000,0,1332,606,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1331.50000000,605.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
135,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1315.50000000,401.50000000,1315.50000000,401.50000000,0,1316,402,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1315.50000000,401.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
136,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1595.50000000,415.50000000,1595.50000000,415.50000000,0,1596,416,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1595.50000000,415.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
137,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1141.50000000,181.50000000,1141.50000000,181.50000000,0,1142,182,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1141.50000000,181.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
138,MAR38S1C3R1_DMR_20_o-1.roi:MAR38S1C3R1_DMR_20_o-1,0,0.00000000,0.00000000,0,0,0,1035.50000000,445.50000000,1035.50000000,445.50000000,0,1036,446,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1035.50000000,445.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
139,MAR38S1C3R1_DMR_20_o-1.roi,1775735,0.00000000,0.00000000,0,0,0,803.50000000,552.50000000,803.50000000,552.50000000,5424,0,0,1607,1105,1813.30532143,1246.85897957,0,0.75848790,1950.24972760,0,0,NaN,NaN,0,0,0.00000000,0.00000000,145.48693777,1105,1.45429864,0.68761668,1.00000000,0,255
140,MAR55S3C2R2_VLPAGR_20_o-1.roi:MAR55S3C2R2_VLPAGR_20_o-1,0,0.00000000,0.00000000,0,0,0,1370.00000000,348.00000000,1370.00000000,348.00000000,0,1370,348,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1370.00000000,348.00000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
141,MAR55S3C2R2_VLPAGR_20_o-1.roi:MAR55S3C2R2_VLPAGR_20_o-1,0,0.00000000,0.00000000,0,0,0,953.50000000,379.50000000,953.50000000,379.50000000,0,954,380,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,953.50000000,379.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
142,MAR55S3C2R2_VLPAGR_20_o-1.roi:MAR55S3C2R2_VLPAGR_20_o-1,0,0.00000000,0.00000000,0,0,0,1193.50000000,541.50000000,1193.50000000,541.50000000,0,1194,542,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1193.50000000,541.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
143,MAR55S3C2R2_VLPAGR_20_o-1.roi:MAR55S3C2R2_VLPAGR_20_o-1,0,0.00000000,0.00000000,0,0,0,1145.50000000,717.50000000,1145.50000000,717.50000000,0,1146,718,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1145.50000000,717.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
144,MAR55S3C2R2_VLPAGR_20_o-1.roi:MAR55S3C2R2_VLPAGR_20_o-1,0,0.00000000,0.00000000,0,0,0,1351.50000000,773.50000000,1351.50000000,773.50000000,0,1352,774,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1351.50000000,773.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
145,MAR55S3C2R2_VLPAGR_20_o-1.roi:MAR55S3C2R2_VLPAGR_20_o-1,0,0.00000000,0.00000000,0,0,0,1483.50000000,765.50000000,1483.50000000,765.50000000,0,1484,766,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1483.50000000,765.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
146,MAR55S3C2R2_VLPAGR_20_o-1.roi:MAR55S3C2R2_VLPAGR_20_o-1,0,0.00000000,0.00000000,0,0,0,1431.50000000,915.50000000,1431.50000000,915.50000000,0,1432,916,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1431.50000000,915.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
147,MAR55S3C2R2_VLPAGR_20_o-1.roi:MAR55S3C2R2_VLPAGR_20_o-1,0,0.00000000,0.00000000,0,0,0,1397.50000000,957.50000000,1397.50000000,957.50000000,0,1398,958,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1397.50000000,957.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
148,MAR55S3C2R2_VLPAGR_20_o-1.roi:MAR55S3C2R2_VLPAGR_20_o-1,0,0.00000000,0.00000000,0,0,0,1537.50000000,939.50000000,1537.50000000,939.50000000,0,1538,940,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1537.50000000,939.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
